,count_spelling_errors,text_length,num_sentences,num_words,avg_word_length,num_unique_words,function_word_frequency,content_word_frequency,spelling_errors,quote_frequency,uppercase_frequency,punctuation_frequency,adverb_frequency,past_tense_verb_frequency,present_tense_verb_frequency,pronoun_frequency,coordinating_conjunction_frequency,negative_word_proportion,named_entity_frequency,adjective_frequency,proper_noun_frequency,modal_frequency,determiner_frequency,interrogative_adverb_frequency,interrogative_pronoun_frequency,preposition_frequency,negation_adverb_frequency,degree_adverb_frequency,manner_adverb_frequency,demonstrative_pronoun_frequency,possessive_pronoun_frequency,reflexive_pronoun_frequency,reciprocal_pronoun_frequency,indefinite_pronoun_frequency,possessive_adjective_frequency,demonstrative_adjective_frequency,indefinite_adjective_frequency,interrogative_adjective_frequency,exclamatory_adjective_frequency,auxiliary_verb_frequency,modal_verb_frequency,modifier_adverb_frequency,linking_adverb_frequency,place_adverb_frequency,subordinating_conjunction_frequency,correlative_conjunction_frequency,interjection_frequency,onomatopoeia_frequency,palindrome_frequency
9966,12.0,1003.0,10.0,200.0,4.205,119.0,71.0,129.0,12.0,5.0,30.0,27.0,9.0,7.0,22.0,2.0,2.0,0.133,4.0,16.0,11.0,4.0,29.0,0.0,0.0,16.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,9.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0
9967,4.0,411.0,3.0,72.0,4.791666666666667,52.0,30.0,42.0,4.0,0.0,6.0,5.0,5.0,6.0,1.0,2.0,3.0,0.076,4.0,4.0,3.0,0.0,13.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0
9968,8.0,1578.0,14.0,326.0,3.9938650306748467,167.0,128.0,198.0,8.0,3.0,43.0,37.0,13.0,15.0,32.0,10.0,5.0,0.131,6.0,23.0,15.0,6.0,48.0,3.0,0.0,31.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,8.0,6.0,2.0,0.0,1.0,5.0,3.0,0.0,0.0,9.0
9969,2.0,528.0,6.0,102.0,4.2745098039215685,61.0,39.0,63.0,2.0,0.0,14.0,7.0,4.0,7.0,9.0,2.0,6.0,0.235,2.0,9.0,4.0,4.0,18.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0
9970,6.0,941.0,9.0,183.0,4.262295081967213,111.0,66.0,117.0,6.0,0.0,15.0,24.0,11.0,9.0,18.0,6.0,3.0,0.198,4.0,19.0,6.0,6.0,22.0,0.0,0.0,15.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,2.0,10.0,6.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0
9971,7.0,825.0,9.0,156.0,4.416666666666667,92.0,48.0,108.0,7.0,2.0,23.0,17.0,8.0,11.0,13.0,1.0,4.0,0.149,5.0,14.0,9.0,3.0,23.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
9972,14.0,1258.0,10.0,239.0,4.393305439330544,135.0,79.0,160.0,14.0,2.0,43.0,21.0,8.0,12.0,18.0,6.0,4.0,0.074,6.0,19.0,12.0,6.0,28.0,0.0,1.0,25.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,6.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0
9973,2.0,1044.0,8.0,197.0,4.395939086294416,115.0,75.0,122.0,2.0,0.0,13.0,18.0,10.0,10.0,15.0,4.0,3.0,0.103,4.0,18.0,5.0,4.0,27.0,0.0,0.0,17.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,8.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0
9974,13.0,1218.0,13.0,240.0,4.220833333333333,127.0,75.0,165.0,13.0,1.0,62.0,28.0,11.0,12.0,13.0,3.0,3.0,0.078,17.0,10.0,29.0,1.0,29.0,0.0,0.0,30.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0
9975,3.0,1054.0,10.0,193.0,4.487046632124352,110.0,80.0,113.0,3.0,0.0,21.0,15.0,5.0,8.0,18.0,4.0,2.0,0.078,7.0,13.0,11.0,7.0,30.0,1.0,1.0,21.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,1.0,10.0,7.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0
9976,4.0,606.0,7.0,117.0,4.264957264957265,81.0,50.0,67.0,4.0,0.0,20.0,8.0,5.0,9.0,15.0,11.0,4.0,0.121,1.0,5.0,4.0,3.0,15.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,6.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0
9977,8.0,1138.0,7.0,210.0,4.585714285714285,132.0,72.0,138.0,8.0,5.0,26.0,23.0,11.0,14.0,12.0,4.0,7.0,0.078,7.0,16.0,17.0,1.0,21.0,0.0,1.0,27.0,1.0,2.0,6.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,6.0,5.0,0.0,0.0,2.0
9978,5.0,567.0,2.0,104.0,4.480769230769231,66.0,52.0,52.0,5.0,0.0,9.0,4.0,1.0,2.0,15.0,4.0,6.0,0.093,2.0,6.0,6.0,2.0,15.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0
9979,5.0,570.0,1.0,103.0,4.407766990291262,79.0,37.0,66.0,5.0,0.0,36.0,0.0,2.0,6.0,4.0,4.0,2.0,0.168,11.0,10.0,15.0,2.0,9.0,1.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0
9980,8.0,1053.0,8.0,194.0,4.551546391752577,118.0,58.0,136.0,8.0,1.0,35.0,20.0,6.0,14.0,13.0,0.0,3.0,0.229,11.0,16.0,22.0,3.0,21.0,0.0,0.0,22.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0
9981,10.0,1128.0,9.0,207.0,4.555555555555555,126.0,77.0,130.0,10.0,1.0,31.0,20.0,9.0,14.0,14.0,5.0,4.0,0.066,12.0,12.0,21.0,3.0,22.0,1.0,1.0,24.0,2.0,4.0,1.0,6.0,2.0,0.0,0.0,3.0,2.0,6.0,3.0,0.0,0.0,4.0,3.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0
9982,6.0,836.0,14.0,182.0,3.8351648351648353,93.0,62.0,120.0,6.0,3.0,29.0,36.0,2.0,12.0,12.0,6.0,4.0,0.176,6.0,13.0,11.0,2.0,27.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
9983,4.0,761.0,9.0,150.0,4.206666666666667,95.0,62.0,88.0,4.0,0.0,35.0,16.0,10.0,17.0,5.0,8.0,5.0,0.095,3.0,11.0,8.0,1.0,16.0,0.0,0.0,15.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0
9984,7.0,638.0,8.0,128.0,4.0703125,82.0,55.0,73.0,7.0,0.0,16.0,9.0,3.0,14.0,10.0,9.0,4.0,0.162,2.0,6.0,6.0,2.0,18.0,3.0,1.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9985,4.0,920.0,7.0,184.0,4.070652173913044,90.0,88.0,96.0,4.0,0.0,16.0,12.0,10.0,14.0,15.0,7.0,3.0,0.13,5.0,14.0,7.0,4.0,28.0,0.0,0.0,23.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,2.0,0.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
9986,5.0,1336.0,8.0,258.0,4.364341085271318,128.0,95.0,163.0,5.0,8.0,24.0,30.0,14.0,10.0,23.0,7.0,9.0,0.084,7.0,18.0,16.0,7.0,27.0,3.0,0.0,26.0,3.0,2.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,10.0,7.0,2.0,1.0,1.0,7.0,5.0,0.0,0.0,6.0
9987,9.0,1519.0,11.0,290.0,4.389655172413793,153.0,103.0,187.0,9.0,4.0,57.0,30.0,11.0,14.0,21.0,10.0,8.0,0.126,9.0,19.0,27.0,3.0,34.0,0.0,0.0,31.0,2.0,2.0,2.0,5.0,2.0,1.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,5.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0
9988,9.0,1569.0,15.0,301.0,4.3455149501661126,153.0,104.0,197.0,9.0,3.0,52.0,29.0,11.0,12.0,21.0,4.0,7.0,0.088,10.0,21.0,28.0,6.0,45.0,3.0,0.0,31.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,6.0,2.0,0.0,0.0,7.0,4.0,0.0,0.0,7.0
9989,3.0,295.0,3.0,51.0,4.882352941176471,37.0,16.0,35.0,3.0,0.0,10.0,3.0,0.0,3.0,4.0,2.0,3.0,0.093,2.0,1.0,6.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9990,1.0,819.0,9.0,153.0,4.4640522875816995,99.0,61.0,92.0,1.0,0.0,14.0,16.0,6.0,15.0,10.0,4.0,2.0,0.15,5.0,7.0,6.0,2.0,16.0,1.0,0.0,16.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,2.0,2.0,5.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0
9991,2.0,532.0,1.0,89.0,5.044943820224719,58.0,38.0,51.0,2.0,0.0,7.0,7.0,1.0,4.0,9.0,1.0,3.0,0.03,2.0,5.0,6.0,2.0,13.0,0.0,0.0,11.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
9992,10.0,1323.0,9.0,248.0,4.44758064516129,111.0,92.0,156.0,10.0,2.0,71.0,21.0,7.0,10.0,21.0,4.0,2.0,0.036,15.0,12.0,34.0,3.0,38.0,1.0,0.0,31.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0
9993,2.0,1020.0,7.0,193.0,4.321243523316062,92.0,88.0,105.0,2.0,0.0,14.0,7.0,9.0,6.0,15.0,1.0,4.0,0.111,5.0,12.0,6.0,4.0,40.0,3.0,0.0,26.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0
9994,14.0,1872.0,9.0,367.0,4.237057220708447,190.0,131.0,236.0,14.0,3.0,50.0,40.0,21.0,11.0,28.0,6.0,9.0,0.108,7.0,29.0,26.0,10.0,41.0,0.0,1.0,46.0,6.0,3.0,8.0,6.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,3.0,19.0,10.0,3.0,1.0,2.0,8.0,2.0,0.0,0.0,16.0
9995,5.0,957.0,8.0,174.0,4.603448275862069,113.0,68.0,106.0,5.0,1.0,17.0,16.0,10.0,11.0,14.0,2.0,5.0,0.161,4.0,12.0,6.0,4.0,24.0,0.0,0.0,20.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,6.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0
9996,9.0,1062.0,8.0,205.0,4.297560975609756,126.0,84.0,121.0,9.0,2.0,22.0,18.0,11.0,17.0,13.0,5.0,4.0,0.1,3.0,17.0,8.0,1.0,30.0,2.0,0.0,29.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,8.0,6.0,0.0,0.0,1.0
9997,6.0,334.0,5.0,73.0,3.7945205479452055,55.0,27.0,46.0,6.0,1.0,17.0,10.0,5.0,2.0,9.0,4.0,1.0,0.078,1.0,5.0,9.0,2.0,4.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
9998,12.0,1452.0,9.0,273.0,4.512820512820513,125.0,103.0,170.0,12.0,6.0,40.0,47.0,7.0,17.0,22.0,3.0,7.0,0.099,9.0,14.0,17.0,3.0,42.0,0.0,0.0,24.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,6.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,5.0
9999,9.0,658.0,8.0,128.0,4.2578125,93.0,53.0,75.0,9.0,0.0,30.0,12.0,3.0,8.0,12.0,10.0,4.0,0.047,10.0,5.0,16.0,2.0,11.0,1.0,0.0,20.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0
10000,0.0,739.0,7.0,146.0,4.178082191780822,92.0,62.0,84.0,0.0,0.0,10.0,16.0,10.0,8.0,6.0,5.0,3.0,0.154,2.0,14.0,5.0,2.0,22.0,1.0,0.0,17.0,0.0,2.0,6.0,4.0,1.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
10001,11.0,987.0,8.0,189.0,4.343915343915344,113.0,76.0,113.0,11.0,0.0,82.0,16.0,10.0,14.0,12.0,5.0,2.0,0.118,7.0,8.0,21.0,2.0,24.0,1.0,0.0,20.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
10002,4.0,1093.0,10.0,207.0,4.381642512077295,123.0,78.0,129.0,4.0,0.0,35.0,21.0,10.0,11.0,17.0,3.0,4.0,0.101,7.0,15.0,12.0,7.0,29.0,2.0,0.0,20.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,10.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
10003,0.0,466.0,4.0,83.0,4.686746987951807,57.0,33.0,50.0,0.0,0.0,12.0,5.0,3.0,10.0,4.0,2.0,1.0,0.162,4.0,6.0,7.0,0.0,10.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10004,5.0,898.0,4.0,169.0,4.408284023668639,97.0,61.0,108.0,5.0,0.0,17.0,17.0,8.0,7.0,21.0,2.0,3.0,0.085,8.0,13.0,10.0,7.0,19.0,1.0,0.0,8.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,14.0,7.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0
10005,4.0,932.0,7.0,171.0,4.5321637426900585,99.0,67.0,104.0,4.0,0.0,14.0,14.0,5.0,9.0,13.0,3.0,4.0,0.104,8.0,12.0,7.0,4.0,26.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
10006,9.0,931.0,7.0,178.0,4.337078651685394,118.0,71.0,107.0,9.0,2.0,26.0,12.0,8.0,14.0,15.0,6.0,2.0,0.029,7.0,13.0,15.0,3.0,27.0,1.0,0.0,21.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
10007,3.0,1117.0,7.0,207.0,4.502415458937198,110.0,82.0,125.0,3.0,2.0,22.0,17.0,10.0,11.0,15.0,3.0,4.0,0.083,8.0,13.0,12.0,4.0,26.0,1.0,0.0,28.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,5.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,5.0
10008,6.0,359.0,3.0,71.0,4.183098591549296,52.0,27.0,44.0,6.0,1.0,16.0,4.0,1.0,7.0,4.0,3.0,0.0,0.106,3.0,5.0,7.0,0.0,12.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10009,12.0,2014.0,17.0,383.0,4.402088772845953,196.0,140.0,243.0,12.0,5.0,63.0,46.0,20.0,17.0,29.0,7.0,12.0,0.104,16.0,25.0,31.0,3.0,45.0,0.0,0.0,45.0,4.0,4.0,6.0,5.0,1.0,2.0,0.0,4.0,1.0,5.0,3.0,2.0,0.0,9.0,3.0,4.0,0.0,3.0,3.0,2.0,0.0,0.0,5.0
10010,2.0,279.0,2.0,52.0,4.480769230769231,40.0,20.0,32.0,2.0,0.0,5.0,5.0,6.0,1.0,8.0,4.0,2.0,0.114,0.0,1.0,0.0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
10011,3.0,794.0,8.0,151.0,4.3907284768211925,73.0,59.0,92.0,3.0,2.0,14.0,14.0,5.0,7.0,13.0,2.0,3.0,0.11,2.0,7.0,6.0,2.0,27.0,0.0,1.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
10012,1.0,916.0,10.0,173.0,4.369942196531792,88.0,72.0,101.0,1.0,0.0,27.0,12.0,5.0,12.0,16.0,4.0,6.0,0.129,8.0,9.0,17.0,1.0,26.0,0.0,0.0,21.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0
10013,4.0,803.0,8.0,152.0,4.526315789473684,90.0,55.0,97.0,4.0,6.0,11.0,23.0,2.0,8.0,12.0,1.0,4.0,0.125,3.0,9.0,3.0,3.0,28.0,0.0,0.0,14.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
10014,0.0,724.0,8.0,143.0,4.1328671328671325,93.0,61.0,82.0,0.0,0.0,13.0,9.0,7.0,9.0,11.0,2.0,5.0,0.096,3.0,11.0,5.0,3.0,22.0,0.0,0.0,17.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,5.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0
10015,17.0,1239.0,9.0,228.0,4.552631578947368,132.0,79.0,149.0,17.0,2.0,33.0,23.0,8.0,14.0,18.0,4.0,5.0,0.134,7.0,19.0,14.0,4.0,26.0,5.0,0.0,29.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0
10016,10.0,717.0,5.0,139.0,4.280575539568345,86.0,64.0,75.0,10.0,2.0,8.0,13.0,7.0,5.0,17.0,5.0,3.0,0.142,2.0,7.0,3.0,3.0,24.0,0.0,0.0,12.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,3.0,1.0,6.0,3.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10017,4.0,799.0,6.0,153.0,4.287581699346405,89.0,71.0,82.0,4.0,0.0,14.0,9.0,5.0,8.0,12.0,2.0,6.0,0.114,4.0,9.0,7.0,2.0,25.0,1.0,0.0,26.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10018,5.0,684.0,6.0,133.0,4.30827067669173,69.0,50.0,83.0,5.0,2.0,18.0,17.0,2.0,3.0,17.0,2.0,1.0,0.125,6.0,4.0,9.0,4.0,19.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
10019,8.0,886.0,12.0,174.0,4.264367816091954,100.0,56.0,118.0,8.0,1.0,26.0,26.0,6.0,6.0,13.0,6.0,5.0,0.148,3.0,14.0,5.0,7.0,25.0,1.0,1.0,16.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
10020,1.0,974.0,8.0,184.0,4.391304347826087,106.0,76.0,108.0,1.0,0.0,21.0,17.0,12.0,14.0,13.0,6.0,5.0,0.163,8.0,17.0,13.0,2.0,22.0,0.0,0.0,19.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,1.0,5.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,7.0
10021,8.0,1305.0,13.0,265.0,4.083018867924529,138.0,97.0,168.0,8.0,3.0,30.0,37.0,15.0,16.0,21.0,2.0,6.0,0.042,5.0,20.0,13.0,4.0,35.0,2.0,0.0,26.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0
10022,1.0,650.0,6.0,134.0,3.925373134328358,87.0,57.0,77.0,1.0,0.0,16.0,9.0,6.0,9.0,6.0,4.0,9.0,0.053,10.0,7.0,11.0,2.0,16.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,5.0
10023,8.0,848.0,2.0,168.0,4.101190476190476,100.0,72.0,96.0,8.0,0.0,48.0,4.0,2.0,5.0,20.0,10.0,6.0,0.087,9.0,8.0,21.0,8.0,15.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0
10024,10.0,1379.0,15.0,254.0,4.566929133858268,133.0,92.0,162.0,10.0,3.0,34.0,29.0,12.0,13.0,21.0,4.0,6.0,0.098,6.0,20.0,21.0,10.0,31.0,0.0,0.0,26.0,2.0,3.0,1.0,6.0,0.0,2.0,0.0,4.0,0.0,6.0,4.0,0.0,0.0,19.0,10.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0
10025,10.0,1262.0,10.0,233.0,4.575107296137339,130.0,83.0,150.0,10.0,2.0,25.0,34.0,8.0,15.0,18.0,3.0,2.0,0.077,3.0,11.0,11.0,2.0,38.0,1.0,0.0,27.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0
10026,11.0,965.0,7.0,189.0,4.1798941798941796,114.0,74.0,115.0,11.0,0.0,35.0,11.0,5.0,6.0,18.0,2.0,5.0,0.089,10.0,9.0,19.0,5.0,28.0,0.0,0.0,27.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,9.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0
10027,7.0,828.0,5.0,156.0,4.467948717948718,93.0,56.0,100.0,7.0,2.0,19.0,20.0,7.0,7.0,15.0,6.0,5.0,0.163,9.0,13.0,14.0,1.0,10.0,1.0,0.0,21.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0
10028,9.0,1207.0,10.0,235.0,4.242553191489361,126.0,96.0,139.0,9.0,1.0,31.0,22.0,7.0,18.0,25.0,10.0,7.0,0.154,3.0,13.0,5.0,4.0,27.0,0.0,2.0,19.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,4.0,2.0,9.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0
10029,3.0,372.0,5.0,73.0,4.205479452054795,49.0,31.0,42.0,3.0,0.0,6.0,6.0,3.0,8.0,5.0,5.0,0.0,0.066,4.0,5.0,1.0,0.0,9.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10030,8.0,825.0,8.0,166.0,4.144578313253012,101.0,58.0,108.0,8.0,2.0,23.0,24.0,13.0,9.0,10.0,6.0,6.0,0.105,8.0,15.0,10.0,3.0,20.0,0.0,0.0,16.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0
10031,7.0,1060.0,9.0,207.0,4.2898550724637685,115.0,67.0,140.0,7.0,3.0,27.0,25.0,8.0,8.0,18.0,4.0,4.0,0.148,6.0,13.0,15.0,4.0,26.0,0.0,0.0,16.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0
